,url,product_code,tltle,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,price_discount,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
1148,https://winestyle.ru/products/Le-K2-Sauvignon-Blanc-2022.html,Артикул: в220873,"""Ле К2"" На Свету Совиньон Блан, 2022, 750 мл",4 290 ₽,in_stock,13 %,,Совиньон Блан,Россия; Крым,Белое; Сухое,среднее,0.75 л,светлое,Le K2 Winery,https://lek2winery.ru,птица; рыба; белое мясо; аперитив; морепродукты/дары моря; овощи; мягкие сыры,8-10 °C,фруктовый; цитрусовые; округлый; мягкий; сбалансированный; кислинка; тонкий,wine,,,,,,,,
1149,https://winestyle.ru/products/Winecraft-Novofedorovka-Merlot-2021.html,Артикул: в216231,"Вайнкрафт, ""Новофедоровка"" Мерло, 2021, 750 мл",2 150 ₽,in_stock,14 %,,Мерло,Россия; Крым,Красное; Сухое,полнотелое,0.75 л,тёмное,Winecraft,https://winecraft.su,мясо; птица; дичь; паста; овощи; рагу; мясо на гриле,16–18 °С,ягоды; вишня; ежевика; яблоки; плотный; насыщенный/интенсивный; нежный; бархатистый,wine,,,,,,,,
1150,https://winestyle.ru/products/Nikolaev-Sons-Polyot-Shmelya-2020.html,Артикул: в249687,"Николаев и Сыновья, ""Полет Шмеля"", 2020, 750 мл",2 940 ₽,in_stock,14 %,Nikolaev & Sons,Марсан; Руссан,Россия; Краснодарский край,Белое; Сухое,полнотелое,0.75 л,светлое,Лефкадия,https://lefkadia.wine,птица; сыры,10–12 °С,свежий; дым/копченый; специи/пряности; мед; сухой; сухофрукты; плотный; округлый; приятный; сбалансированный; долгий/продолжительный,wine,,https://nsons.ru,,,,,,
1151,https://winestyle.ru/products/Finberry-Cranberry.html,Артикул: в153548,"""Финберри"" Клюквенный, 0.25 литра",159 ₽,in_stock,14 %,Finberry,,Россия,Винный напиток; Сладкое,лёгкое,250 мл,насыщенное,Евразийская Алкогольная Группа,,аперитив; мороженое; чай; коктейли,16-18 °C,сочный; приятный; терпкий; гармоничный; сладковатый; клюква; кислинка,wine,,,,,,,,
1152,https://winestyle.ru/products/Gorgippiya-Chardonnay.html,Артикул: в167875,"""Gorgippiya"" Chardonnay, 750 мл",389 ₽,in_stock,12.5 %,Горгиппия,Шардоне,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,ООО Анапские Вина,,белое мясо; аперитив; сыры; десерты; овощи,10–12 °С,фруктовый; цветочный; мягкий; чистый; пикантный; кислинка,wine,,,,,,,,
1153,https://winestyle.ru/products/Agora-Sauvignon.html,Артикул: в123718,"""Агора"" Совиньон, 750 мл",679 ₽,in_stock,12.5 %,Agora,Совиньон Блан,Россия; Крым,Белое; Сухое,лёгкое,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,рыба; белое мясо; морепродукты/дары моря; салат; макароны; моллюски,10–12 °C,свежий; грейпфрут; манго; персик; груша; маракуйя; лайм; гармоничный; сложный,wine,,,,,,,,
1154,https://winestyle.ru/products/Usadba-Perovskih-Merlot-Cabernet-Sauvignon-2022.html,Артикул: в214988,"""Usadba Perovskih"" Merlot & Cabernet Sauvignon, 2022, 750 мл",1 349 ₽,in_stock,13.5 %,Усадьба Перовских,Каберне Совиньон; Мерло,Россия; Крым; Севастополь,Красное; Сухое,среднее,0.75 л,насыщенное,Wein und Wasser,,паста; сыры; баранина; мясо на гриле,16–18 °C,фруктовый; ягоды; гвоздика; насыщенный/интенсивный; долгий/продолжительный; обволакивающий,wine,,http://perovskywinery.ru/,,,,,,
1155,https://winestyle.ru/products/Samarli-Bastardo.html,Артикул: в244470,"""Samarli"" Bastardo, 750 мл",539 ₽,in_stock,12 %,Самарли,Бастардо,Россия; Крым,Красное; Сухое,среднее,0.75 л,насыщенное,Атанель,,мясо; сыры; барбекю; пикник,14–16 °С,ежевика; черная смородина; миндаль; древесный; мягкий; сбалансированный; кизил; шиповник,wine,,,,,,,,
1156,https://winestyle.ru/products/Burlyuk-Frumentum-Muscat.html,Артикул: в227920,"""Фрументум"" Мускат, 750 мл",609 ₽,in_stock,12 %,Frumentum,Мускат Оттонель,Россия; Крым,Белое; Полусладкое,лёгкое,0.75 л,светлое,Бурлюк,https://burluk-winery.com,свинина; ветчина; фрукты; паштет; мясо под соусом; острые/пряные блюда,8-10 °С,цитрусовые; роза; мягкий; гармоничный; изысканный/элегантный,wine,,,,,,,,
1157,https://winestyle.ru/products/Istoricheskij-Krym-Cabernet-Sauvignon-Semi-sweet.html,Артикул: в243212,"""Istoricheskij Krym"" Cabernet Sauvignon Semi-sweet, 750 мл",409 ₽,in_stock,11.1 %,Исторический Крым,Каберне Совиньон,Россия; Краснодарский край,Красное; Полусладкое,среднее,0.75 л,тёмное,Тавинко,https://tavinco.ru,мясо; сыры; десерты; колбасные изделия,16-18 °С,фруктовый; округлый; мягкий; приятный; сладковатый; шелковистый,wine,,,,,,,,
1158,https://winestyle.ru/products/Yuzhnaya-Vinnaya-Kompaniya-Collection-YVK-Saperavi-2017.html,Артикул: в196668,"Yuzhnaya Vinnaya Kompaniya, ""Collection YVK"" Saperavi, 2017, 750 мл",1 060 ₽,in_stock,13 %,,Саперави,Россия; Краснодарский край,Красное; Сухое,полнотелое,0.75 л,насыщенное,Южная Винная Компания (ЮВК),http://swcrussia.com/,мясо; универсальное вино; острые рыбные и мясные блюда; пряно-острые блюда из птицы и мяса; острые/пряные блюда,16-18 °С,фруктовый; дуб; пряный/острый; округлый; полный; сбалансированный; бархатистый; стойкий,wine,,,,,,,,
1159,https://winestyle.ru/products/Abrau-Durso-Abrau-Estates-Rose.html,Артикул: в226518,"""Абрау Истейтс"" Розе, 750 мл",769 ₽,in_stock,11.9 %,Abrau Estates,Каберне Совиньон; Каберне Фран,Россия; Краснодарский край,Розовое; Сухое,лёгкое,0.75 л,светлое,Абрау-Дюрсо (Русский Шампанский Дом),http://www.abraudurso.ru/,птица; аперитив; паста; сыры; мясо на гриле,10-12 °С,свежий; сочный; ягоды; красные ягоды; минералы; клубника/земляника; легкое; сбалансированный,wine,,,,,,,,
1160,https://winestyle.ru/products/Cantiani-Riesling-Rkatsiteli.html,Артикул: в243177,"""Кантиани"" Рислинг-Ркацители, 750 мл",459 ₽,in_stock,12 %,Cantiani,Рейнрислинг; Ркацители,Россия; Дагестан,Белое; Сухое,лёгкое,0.75 л,светлое,Alvisa Alcohol Group,http://www.alvisa.ru/,птица; рыба; сыры; закуски; овощи; мясо на гриле; рыба-гриль,10 °С,фруктовый; свежий; минералы; грейпфрут; груша; сухой; утонченный; леденцы; приятный; сбалансированный; гармоничный,wine,,,,,,,,
1161,https://winestyle.ru/products/Petit-Verdo-Solnechnoj-Doliny-2023.html,Артикул: в252082,"""Petit Verdo Solnechnoj Doliny"", 2023, 750 мл",870 ₽,in_stock,13 %,,Пти Вердо; Кефесия,Россия; Крым,Красное; Сухое,среднее,0.75 л,тёмное,Солнечная Долина,http://sunvalley1888.ru/,мясо; стейк; шашлык; мясные закуски,14–16 °С,сочный; ягоды; вишня; пряный/острый; плотный; мягкий; насыщенный/интенсивный; долгий/продолжительный; бархатистый; кислинка,wine,,,,,,,,
1162,https://winestyle.ru/products/Soyuz-Vino-Zelenaya-Dolina-Sauvignon-Blanc-Dry.html,Артикул: в226077,"Союз-Вино, ""Зеленая Долина"" Совиньон Блан Сухое, 750 мл",609 ₽,in_stock,12 %,Zelenaya Dolina,Совиньон Блан,Россия; Краснодарский край,Белое; Сухое,лёгкое,0.75 л,светлое,Союз-Вино,http://soyuz-vino.ru/,рыба; белое мясо; аперитив; салат; закуски,10-12 °С,минералы; травы; цитрусовые; сухой; мягкий; чистый; тонкий,wine,,,,,,,,
